CUE,TARGET,root,raw,affix,old,jcn,lsa,fsg,bsg
caribou,goat,0.383820063,0.377816333,0.233314891,0.368689335,,,,
caribou,goose,0.106468182,0.106468182,0,0.106468182,,,,
caribou,gopher,0.355888233,0.355888233,0,0.355888233,,,,
caribou,gorilla,0.282876845,0.25907711,0,0.25907711,,,,
caribou,groundhog,0.28257787,0.248600819,0,0.242536472,,,,
caribou,growl,0.210587846,0.199568714,0,0.252424736,,,,
caribou,hair,0.078991118,0.078991118,0,0.078991118,,,,
caribou,hamster,0.212618623,0.212618623,0,0.212618623,,,,
caribou,hare,0.309494819,0.309494819,0.246651608,0.306554756,,,,
caribou,harp,0.074206152,0,0,0.055657613,,,,
caribou,harpsichord,0.04474498,0,0,,,,,
caribou,hatchet,0.043278347,0,0,,,,,
caribou,helicopter,0.019887136,0.011657976,0,0.050272412,,,,
caribou,hiccup,0.033970569,0.034205014,0,,,,,
caribou,hop,0.116635568,0,0,,,,,
caribou,horse,0.405945273,0.390504673,0,0.390504673,,,,
caribou,house,0.070586167,0,0,,,,,
caribou,housefly,0.071947119,0.071947119,0,0.071947119,,,,
caribou,hyena,0.409469462,0.392727136,0,0.392727136,,,,
caribou,iguana,0.108167215,0.108167215,0,0.108167215,,,,
caribou,itch,0.028217272,0.029772763,0,,,,,
caribou,jet,0.122564407,0.093683804,0,0.122564407,,,,
caribou,jog,0.069503204,0,0,,,,,
caribou,kick,0.132733606,0.021088517,0,,,,,
caribou,knee,0.146496842,0,0,,,,,
caribou,lamb,0.139211587,0.153764224,0,0.153764224,,,,
caribou,leave,0.04686922,0,0,,,,,
caribou,leg,0.099942316,0.099942316,0,0.095077357,,,,
caribou,leopard,0.343916234,0.297015967,0,0.313483261,,,,
caribou,limousine,0.139974479,0.139974479,0,0.139974479,,,,
caribou,lion,0.305078044,0.266334934,0.139336687,0.332181917,,,,
caribou,lobster,0.162747975,0.174929024,0.144198758,0.174929024,,,,
caribou,mackerel,0.194706842,0.194706842,0.377842571,0.194706842,,,,
caribou,march,0.074110863,0,0,,,,,
caribou,meow,0.059813051,0.059813051,0,0.064198725,,,,
caribou,mink,0.551168191,0.529227859,0.509861818,0.529227859,,,,
caribou,mink_coat,0.177720971,0.105602316,0,0.177720971,,,,
caribou,mole_animal,0.21738275,0.193419298,0,0.193419298,,,,
caribou,moose,0.799840626,0.799840626,0.811933761,0.799840626,,,,
caribou,motorcycle,0.06997121,0.115872226,0,0.062159695,,,,
caribou,mouse,0.144695573,0.132090474,0,0.151894831,,,,
caribou,move,0.066102097,0,0,0.065940412,,,,
caribou,mushroom,0.042267707,0,0,,,,,
caribou,notice,0.02824318,0.02824318,0,,,,,
caribou,oak,0.141095192,0.050340496,0,0.141095192,,,,
caribou,octopus,0.104687419,0.104687419,0,0.106217609,,,,
caribou,ostrich,0.152813704,0.152813704,0,0.147469814,,,,
caribou,otter,0.264502697,0.264502697,0,0.264502697,,,,
caribou,owl,0.084799349,0.084799349,0,0.084799349,,,,
caribou,ox,0.538203593,0.519446853,0.296457652,0.519446853,,,,
caribou,panther,0.337349083,0.236845546,0,0.337349083,,,,
caribou,parka,0.089889751,0.089889751,0,0.089889751,,,,
caribou,partridge,0.153581614,0.153581614,0.171825533,0.153581614,,,,
caribou,paw,0.251323585,0.217962047,0,0.217962047,,,,
caribou,peacock,0.099988987,0.1041696,0,0.098471277,,,,
caribou,pelican,0.137179036,0.137179036,0,0.137179036,,,,
caribou,perch,0.309279073,0.309279073,0.368407707,0.309279073,,,,
caribou,pheasant,0.351405151,0.351405151,0.409147649,0.351405151,,,,
caribou,piano,0.05177546,0,0,,,,,
caribou,pier,0.066870077,0,0,0.066870077,,,,
caribou,pig,0.265902542,0.26429713,0,0.26297083,,,,
caribou,platypus,0.286181047,0.258685221,0,0.258685221,,,,
caribou,pony,0.175343677,0.175343677,0,0.175343677,,,,
caribou,porcupine,0.310523964,0.310523964,0,0.305641082,,,,
caribou,python,0.134742293,0.089952189,0,0.134742293,,,,
caribou,rabbit,0.335896614,0.304899088,0.182303467,0.314212594,,,,
caribou,raccoon,0.227802076,0,0,0.195562591,,,,
caribou,raisin,0.01441722,0.01441722,0,,,,,
caribou,rat,0.154554912,0.154554912,0,0.154554912,,,,
caribou,raven,0.096799915,0.096799915,0,0.096799915,,,,
caribou,ride,0.085773735,0,0,0.08359084,,,,
caribou,rise,0.044530089,0,0,,,,,
caribou,rocket,0.163076652,0.094652882,0,0.09501162,,,,
caribou,rooster,0.196346809,0.196346809,0,0.196346809,,,,
caribou,run,0.239592017,0.111940533,0,0.111940533,,,,
caribou,salamander,0.172491225,0.172491225,0,0.172491225,,,,
caribou,sandpaper,0.04488766,0,0,,,,,
caribou,saw,0.039102928,0,0,,,,,
caribou,seal,0.361922733,0.379756623,0.340650265,0.379756623,,,,
caribou,seat,0.173992762,0.13420062,0,0.161373472,,,,
caribou,shave,0.062137916,0,0,,,,,
caribou,sheep,0.32423882,0.292922538,0.219615484,0.324854046,,,,
caribou,shield,0.050346424,0,0,,,,,
caribou,ship,0.092141159,0,0,0.085212355,,,,
caribou,shovel,0.030073063,0,0,,,,,
caribou,sit,0.092249942,0,0,,,,,
caribou,skateboard,0.096145188,0.05289916,0,0.075403089,,,,
caribou,skunk,0.243918488,0.243918488,0,0.243918488,,,,
caribou,skyscraper,0.115006934,0.115006934,0,0.115006934,,,,
caribou,sled,0.054085479,0,0,0.054085479,,,,
caribou,sledgehammer,0.082946846,0,0,0.084245682,,,,
caribou,slingshot,0.131480027,0,0,0.128233529,,,,
caribou,sneeze,0.060201028,0.062690027,0,,,,,
caribou,sniff,0.019154842,0.019183755,0,,,,,
caribou,sofa,0.067713196,0.067713196,0,0.067713196,,,,
caribou,sparrow,0.104165648,0.104165648,0,0.104165648,,,,
caribou,spear,0.257446025,0,0,0.257446025,,,,
caribou,spider,0.140448791,0.146074954,0,0.191995943,,,,
caribou,squirrel,0.262736699,0.262736699,0,0.225271185,,,,
caribou,stand,0.131301203,0,0,,,,,
caribou,step,0.121864882,0,0,,,,,
caribou,stool,0.160607442,0,0,0.057090927,,,,
caribou,stool_furniture,0.170963513,0.112456,0,0.170963513,,,,
caribou,stork,0.123269838,0.123269838,0,0.13700995,,,,
caribou,submarine,0.135163401,0.14706672,0,0.07353336,,,,
caribou,subway,0.062857195,0.062857195,0,0.062857195,,,,
caribou,swan,0.102860104,0.080696877,0,,,,,
caribou,swim,0.122832698,0,0,0.065510772,,,,
caribou,table,0.18935395,0.141220258,0,0.18935395,,,,
caribou,tail,0.342634921,0.342634921,0,0.342634921,,,,
caribou,throw,0.02499074,0.02499074,0,,,,,
caribou,tiger,0.275215218,0.231115758,0.097043575,0.25328731,,,,
caribou,toad,0.079841014,0.081170404,0,0.079029479,,,,
caribou,toe,0.02269709,0.02269709,0,,,,,
caribou,tortoise,0.165555198,0.165555198,0,0.151998579,,,,
caribou,touch,0.034265222,0.034557914,0,,,,,
caribou,train,0.045951907,0.024652457,0,,,,,
caribou,travel,0.072281206,0,0,0.071721962,,,,
caribou,tremble,0.01861894,0.01869652,0,,,,,
caribou,tricycle,0.012068252,0,0,,,,,
caribou,trombone,0.0743685,0.076197272,0,0.067844866,,,,
caribou,truck,0.129333908,0.129333908,0,0.062047189,,,,
caribou,tuna,0.140125679,0.150842319,0.188669893,0.150842319,,,,
caribou,turkey,0.090920345,0.089886473,0,0.06612178,,,,
caribou,turtle,0.228957865,0.238541802,0.25164412,0.153807251,,,,
caribou,van,0.081309385,0.081309385,0,,,,,
caribou,violin,0.035205642,0,0,,,,,
caribou,vulture,0.094148749,0.094148749,0,0.086874117,,,,
caribou,wagon,0.057858752,0,0,,,,,
caribou,walk,0.149828142,0,0,,,,,
caribou,wall,0.027988753,0,0,,,,,
caribou,walnut,0.070905769,0.077829746,0,0.077829746,,,,
caribou,walrus,0.42735721,0.42735721,0.275265636,0.42735721,,,,
caribou,wander,0.032662858,0,0,,,,,
caribou,whale,0.450674942,0.450674942,0.366455766,0.450674942,,,,
caribou,willow,0.067044603,0.067044603,0,0.067044603,,,,
caribou,wolf,0.430121611,0.26730435,0,0.346430495,,,,
caribou,yacht,0.183262494,0.189053058,0,0.183262494,,,,
caribou,yawn,0.015325556,0.015360093,0,,,,,
caribou,zebra,0.293771164,0.279756216,0.375181372,0.260267366,,,,
caring,advise,0.122035917,0.08106717,0,0.230540474,,,,
caring,ambulance,0.102673534,0.047873491,0.129201431,,,,,
caring,ask,0.019611238,0.009743285,0,,,,,
caring,borrow,0.015638708,0,0,,,,,
caring,burp,0.015073564,0.008793384,0,,,,,
caring,caring,1,1,1,1,,,,
caring,charm,0.135229867,0.110129485,0,0.124730937,,,,
caring,chat,0.081608588,0.005779149,0,0.0825778,,,,
caring,circus,0.136614359,0.09118138,0.138342737,,,,,
caring,coach,0.208339976,0.146958186,0,,,,,
caring,comedy,0.158740511,0.09803102,0.215181141,,,,,
caring,companion,0.274173875,0,0,,,,,
caring,compassion,0.414005505,0.250172896,0.283325048,,11.069294,0.117847,0.014,0.04
caring,compassionate,0.582471897,0.384721856,0.337006223,0.339251814,,,,
caring,compliment,0.293343413,0.361180315,0,,,,,
caring,concern,0.154850938,0.106242594,0,0.093169543,6.839056,0.284479,0.028,0
caring,concert,0.119471444,0.086161274,0.234531354,,,,,
caring,contacts,0.264639717,0.243998785,0.424760205,0.209887419,,,,
caring,couple,0.233095508,0.141122999,0,,,,,
caring,cousin,0.086746155,0.107529819,0,,,,,
caring,crutch,0.228490514,0.17140014,0.178447447,,,,,
caring,cry,0.04959409,0.023276423,0,,,,,
caring,customer,0.122355437,0.093826175,0,,,,,
caring,dad,0.152081736,0.118335826,0,,,,,
caring,deliver,0.119660744,0.074082611,0,,,,,
caring,dependable,0.116508705,0.094962117,0.253394314,0.093011683,,,,
caring,doctor,0.299949385,0.243637621,0.297179413,0.206438208,,,,
caring,dog,0.058729251,0,0,0.066393383,,,,
caring,donate,0.060674963,0.060289253,0,0.085212813,,,,
caring,donation,0.10873486,0.103824179,0,0.105586321,,,,
caring,elephant,0.009935099,0.013322169,0,,,,,
caring,elf,0.205546401,0.075175783,0.038418104,,,,,
caring,emote,0.1776093,0.110542391,0.228545184,0.120640211,,,,
caring,empathy,0.273476095,0.169957722,0.243379318,,,,,
caring,enemy,0.365371543,0.213273771,0.246231261,0.181826737,,,,
caring,esteem,0.240882067,0.13194389,0.235216647,,,,,
caring,example,0.480229669,0.344188077,0.462983493,0.475103727,,,,
caring,exercise,0.135784748,0.124365166,0,0.10611792,,,,
caring,express,0.249167606,0.119815788,0.245688514,,,,,
caring,expression,0.187110894,0.092758678,0.259912586,,,,,
caring,extrovert,0.341690234,0.244741541,0.27964711,0.17665975,,,,
caring,facebook,0.133576142,0.099497749,0.351215758,,,,,
caring,factory,0.121810675,0.102012632,0,,,,,
caring,family,0.467014849,0.374626119,0.406712077,0.15752654,,,,
caring,fashion,0.16073544,0.087254095,0.108539815,0.069095355,,,,
caring,fear,0.19376558,0.159847055,0.232485272,0.134110031,,,,
caring,feud,0.145547675,0.100289805,0.193809383,,,,,
caring,finger,0.07918674,0.028986254,0.06242748,,,,,
caring,fix,0.033981048,0.033976062,0,,,,,
caring,fond,0.427256845,0.344029307,0.283314953,,,,,
caring,friend,0.381414735,0.259281071,0.260806664,0.491110857,18.321058,0.148621,0.021,0
caring,friendliness,0.512227581,0.48221857,0.403185716,,,,,
caring,friendship,0.440815444,0.322872136,0.371910175,,18.915034,0.2511,0.014,0.013
caring,frown,0.025032955,0,0,,,,,
caring,fun,0.215969322,0.291758464,0,0.292776672,,,,
caring,generous,0.112121359,0.101063592,0,,,,,
caring,gentle,0.231678738,0.152940751,0.057848095,,,,,
caring,gentleman,0.21866207,0.198575776,0,,,,,
caring,girlfriend,0.350069113,0.171771594,0.103851102,0.313213923,,,,
caring,give,0.072647765,0.062312372,0,0.095423203,,,,
caring,glow,0.022790361,0.009205488,0,,,,,
caring,god,0.179775011,0.144108596,0.257566704,,,,,
caring,goodness,0.322633097,0.39863017,0,,,,,
caring,grandma,0.37566962,0.298339283,0.372172353,0.177072043,,,,
caring,grandpa,0.090913673,0.084548186,0.013233978,,,,,
caring,great,0.216925186,0.241474715,0.165005906,0.148081274,,,,
caring,grin,0.079749709,0.037548868,0,0.091175191,,,,
caring,group,0.348329062,0.291670359,0.538882451,0.08121249,,,,
caring,handsome,0.163372043,0.242990964,0,0.094395717,,,,
caring,handsomely,0.160038445,0.21421699,0,0.129598313,,,,
caring,happiness,0.15363955,0.153104062,0,,,,,
caring,happy,0.285400445,0.296293074,0.361411749,0.19912874,,,,
caring,hate,0.268384061,0.177218983,0.085367443,0.226175993,,,,
caring,helper,0.35091246,0.302577923,0.186841482,0.050070647,,,,
caring,honesty,0.188110907,0.155325129,0.135941565,0.170471237,,,,
caring,hopeless,0.147209595,0.075605678,0.13778463,,,,,
caring,horse,0.017072451,0.007399886,0,,,,,
caring,hospital,0.18474107,0.139096307,0.156568058,0.067005537,,,,
caring,hug,0.496433531,0.340549862,0.343947068,0.428943173,,,,
caring,husband,0.214815144,0.163892487,0.159115859,0.155393014,,,,
caring,hygiene,0.149430751,0.108673861,0,,,,,
caring,invite,0.110536957,0.051034715,0,0.113148944,,,,
caring,jerk,0.335279892,0.205659875,0.23297785,,,,,
caring,kind,0.462396906,0.390430674,0.314809583,0.288797447,11.966589,0.18818,0.056,0.034
caring,kiss,0.272048482,0.177853767,0,0.219218312,,,,
caring,kneel,0.116424689,0.085067328,0,,,,,
caring,lawyer,0.239891712,0.198288375,0.292053191,,,,,
caring,leader,0.24397606,0.231633027,0,0.122122822,,,,
caring,lend,0.043313993,0,0,0.051410816,,,,
caring,letter,0.172740858,0.1053188,0,0.078590092,,,,
caring,like,0.334070161,0.2224124,0.186044324,0.25160026,,,,
caring,loan,0.023251513,0.016548699,0,,,,,
caring,lobster,0.071035734,0.080824164,0,,,,,
caring,love,0.400828537,0.26361706,0.249780227,0.389976797,,,,
caring,lover,0.461432417,0.299413351,0,,,,,
caring,loving,0.604634051,0.397344559,0.302032659,0.373554599,,,0.493,0.37
caring,lust,0.166028499,0.11563075,0.132293235,,,,,
caring,manners,0.138530841,0.130261748,0,0.127130213,,,,
caring,market,0.149097033,0.117402692,0,0.096477965,,,,
caring,marriage,0.462646595,0.364775308,0.41408931,0.15042928,,,,
caring,massage,0.200273515,0.161309728,0.107775549,0.13002835,,,,
caring,mate,0.234873429,0.107602604,0.403147884,,,,,
caring,mean,0.293753835,0.297544309,0,0.060830106,,,,
caring,mom,0.4134884,0.338604645,0.230738012,0.261299753,,,,
caring,morals,0.213434288,0.202506423,0,,,,,
caring,mother,0.236357474,0.147387669,0.124285659,0.109475905,14.321518,0.212956,0.021,0
caring,neighborhood,0.258446441,0.194606048,0.363379101,0.187262406,,,,
caring,nephew,0.101506988,0.106782535,0,0.050113297,,,,
caring,nervous,0.097700164,0.076618769,0.152443986,,,,,
caring,news,0.112366776,0.130283172,0,,,,,
caring,nice,0.338511408,0.333211658,0.180350936,0.227781138,21.087259,0.12103,0.014,0
caring,nickname,0.100599121,0.079840584,0.37684554,,,,,
caring,nurse,0.255730435,0.142962908,0.176520681,0.345763834,,,,
caring,office,0.125120327,0.076419515,0,0.093836655,,,,
caring,orgasm,0.116473564,0.094236156,0.157562707,0.080040514,,,,
caring,outgoing,0.341513086,0.171294501,0.228918727,,,,,
caring,parent,0.375906677,0.26238066,0.273859876,0.185869509,18.645237,0.300547,0.028,0
caring,partner,0.388189999,0.155435037,0.220564032,0.40441841,,,,
caring,party,0.19869676,0.170419011,0.450810343,0.132032425,,,,
caring,patriot,0.168121296,0.068839794,0,,,,,
caring,pepper,0.020032933,0,0,,,,,
caring,perch,0.140353159,0.116269679,0,,,,,
caring,physician,0.140239788,0.110712673,0.125380043,,,,,
caring,pill,0.165067385,0.096510279,0.134382628,0.064214983,,,,
caring,pity,0.328392408,0.176204088,0.441311986,,,,,
caring,polite,0.364208828,0.41777389,0.181464889,0.307670324,,,,
caring,positive,0.212247383,0.234690989,0,0.118473312,,,,
caring,preach,0.047091073,0.014888273,0,0.056958036,,,,
caring,presence,0.312846244,0.218679383,0.236702864,,,,,
caring,pretty,0.12591986,0.183621188,0,0.098769548,,,,
caring,pride,0.198725519,0.172532403,0.215865402,0.22032282,,,,
caring,prune,0.089919241,0.06133842,0.122129003,,,,,
caring,refreshing,0.24136905,0.186429105,0.278256422,,,,,
caring,relationship,0.564393036,0.421354371,0.536864779,0.303438628,,,,
caring,relative,0.261033729,0.248413081,0.102677982,0.071774351,,,,
caring,rescue,0.111892192,0.078425853,0.105268558,,,,,
caring,respect,0.371146644,0.303196502,0.343805671,,,,,
caring,roast,0.019410704,0.026183984,0,,,,,
caring,romance,0.610430765,0.453298414,0.564813898,,,,,
caring,roommate,0.243402974,0.163147143,0.103548769,,,,,
caring,rose,0.122032852,0.103353817,0,0.076269768,,,,
caring,roses,0.17873581,0.150316561,0,0.101665131,,,,
caring,rude,0.28386819,0.30408182,0,0.09698791,,,,
caring,saint,0.337702888,0.260368674,0,,,,,
caring,savior,0.209168008,0.120749569,0,,,,,
caring,security,0.183786491,0.177664141,0.296550438,0.076953937,,,,
caring,seller,0.206482059,0.157748568,0,0.067942176,,,,
caring,send,0.031629951,0,0,,,,,
caring,sense,0.128292289,0.022231329,0,0.17281529,,,,
caring,she,0.11364843,0.065929702,0.018796867,0.164122375,,,,
caring,shine,0.036729132,0.025939982,0,,,,,
caring,sister,0.234493708,0.157544487,0.253618788,0.1585561,,,,
caring,smile,0.138629519,0.081125508,0,0.124165873,,,,
caring,sparkle,0.01579426,0.009213812,0,,,,,
caring,spouse,0.104889378,0,0,,,,,
caring,sweet,0.175677505,0.204666612,0,0.088064512,,,,
caring,sweetheart,0.429370865,0.245394834,0,,,,,
caring,swoon,0.16092512,0.10218317,0.475114338,,,,,
caring,sympathetic,0.38106524,0.240486471,0.342684885,0.475544094,,,,
caring,talent,0.10873789,0.123347525,0,,,,,
caring,talk,0.029091627,0.005246029,0,,,,,
caring,teach,0.108387789,0.062647312,0,0.174420716,,,,
caring,teacher,0.183069122,0.115105737,0.094186628,0.126387617,,,,
caring,tell,0.019008269,0,0,,,,,
caring,terrible,0.128652618,0.116703965,0.125718786,0.126099345,,,,
caring,tickle,0.033553076,0.02267105,0,,,,,
caring,toes,0.103797924,0.083845392,0,0.070239112,,,,
caring,together,0.434835677,0.310987132,0.558138294,0.289056823,,,,
caring,touch,0.192480917,0.060347007,0.153266937,0.215180546,,,,
caring,trade,0.06632887,0,0,,,,,
caring,treatment,0.146628118,0.146467185,0,,,,,
caring,tribe,0.26194302,0.226649207,0.452860821,,,,,
caring,trust,0.14348995,0.107143261,0.196818455,,,,,
caring,tuna,0.069493511,0.070314749,0,,,,,
caring,type,0.166045902,0.145322021,0,,,,,
caring,uncle,0.137835722,0.158935533,0.007533172,0.105570243,,,,
caring,virtue,0.280483303,0.307407327,0,0.088126136,,,,
caring,want,0.141697147,0.063177863,0,0.144560392,,,,
caring,warn,0.057824788,0.045682018,0,0.104774853,,,,
caring,wedding,0.244307057,0.219399655,0.305564572,,,,,
caring,weekend,0.064396182,0.077120584,0,0.0516622,,,,
caring,wink,0.017566865,0,0,,,,,
caring,wrist,0.013734399,0.01449415,0,,,,,
caring,writer,0.126773953,0.144103867,0,0.074250461,,,,
carnival,ball,0.104246598,0.106798466,0,,,,,
carnival,bicycle,0.200712899,0.045694706,0,,,,,
carnival,bus,0.055018222,0.01252556,0,,,,,
carnival,carnival,1,1,1,,,,,
carnival,diner,0.175106025,0.199927611,0,,,,,
carnival,eat,0.199849386,0.204741528,0,,,,,
carnival,entertain,0.207378254,0.138142233,0,,,,,
carnival,entertainment,0.334963213,0.337015887,0,,,,,
carnival,fair,0.237002746,0.245845655,0.552657554,,0,0.186277,0.164,0.045
carnival,fly,0.03670891,0.014715983,0,,,,,
carnival,grocery,0.278365157,0.293900308,0,,,,,
carnival,hop,0.021985132,0,0,,,,,
carnival,inn,0.146690103,0.150280952,0,,,,,
carnival,kitchen,0.254716009,0.297669435,0,,,,,
carnival,lick,0.033903131,0.034733051,0,,,,,
carnival,lose,0.228411381,0,0,,,,,
carnival,loss,0.113927761,0,0,,,,,
carnival,market,0.24658755,0.279972897,0,,,,,
carnival,mcdonalds,0.237020767,0.247594443,0,,,,,
carnival,mix,0.045348792,0.046458892,0,,,,,
carnival,motorcycle,0.135507844,0.019832137,0,,,,,
carnival,park,0.154721728,0.198238303,0,,,,,
carnival,play,0.317676257,0.361056741,0,,,,,
carnival,playground,0.146528666,0.158774752,0,,,,,
carnival,playing,0.333363852,0.358122007,0,,,,,
carnival,plaything,0.118593455,0.088863542,0,,,,,
carnival,puzzle,0.144035703,0.072462656,0,,,,,
carnival,raft,0.072548305,0.015425783,0,,,,,
carnival,restaurant,0.293232235,0.339916337,0,,,,,
carnival,toy,0.181672321,0.186119504,0,,,,,
carnival,toys,0.124379595,0.137954001,0,,,,,
carnival,tricycle,0.24836954,0,0,,,,,
carpenter,apartment,0.208205991,0.017106562,0.075820775,,,,,
carpenter,barn,0.309021071,0.243337193,0,,,,,
carpenter,beaver,0.236111809,0.16998352,0,,,,,
carpenter,bedroom,0.064642642,0,0,,,,,
carpenter,board_wood,0.705444691,0.541456517,0.125279329,,,,,
carpenter,boat,0.252914838,0,0,,,,,
carpenter,bookcase,0.334228105,0.373513918,0,,,,,
carpenter,brick,0.431906739,0.113134491,0.207540562,,,,,
carpenter,bridge,0.110263856,0,0,,,,,
carpenter,build,0.221530911,0.064477643,0,,15.182801,0.263059,0.058,0.011
carpenter,building,0.248097194,0.170634422,0,,,,,
carpenter,cabinet,0.418148379,0.499676078,0,,,,,
carpenter,canoe,0.20517648,0,0,,,,,
carpenter,caribou,0.132705019,0,0,,,,,
carpenter,carpenter,1,1,1,,,,,
carpenter,cathedral,0.084527947,0,0,,,,,
carpenter,cedar,0.213553979,0.15629196,0,,,,,
carpenter,chair,0.156972352,0.201550065,0,,,,,
carpenter,chemist,0.143833449,0.118704292,0,,,,,
carpenter,chisel,0.189052433,0.148896004,0,,,,,
carpenter,cleaner,0.110274142,0.122399391,0.154121772,,,,,
carpenter,clerk,0.323389332,0.292146668,0.437638085,,,,,
carpenter,coffin,0.190847808,0.182030226,0,,,,,
carpenter,company,0.175945052,0.035000053,0,,,,,
carpenter,congress,0.088535402,0.014659875,0,,,,,
carpenter,construct,0.463150189,0.108517098,0,,,,,
carpenter,construction,0.699700407,0.253785586,0.167677904,,,,,
carpenter,contractor,0.559136518,0.310678454,0.494347555,,,,,
carpenter,convent,0.111424292,0,0,,,,,
carpenter,corporation,0.115547199,0,0,,,,,
carpenter,cottage,0.29169066,0.271235169,0,,,,,
carpenter,couch,0.029144852,0.008488508,0,,,,,
carpenter,crew,0.256733467,0.012445286,0,,,,,
carpenter,deer,0.313023695,0,0,,,,,
carpenter,deputy,0.117205326,0.084862255,0.166177443,,,,,
carpenter,desk,0.448887912,0.336714335,0.06765617,,,,,
carpenter,door,0.287954959,0.347084277,0,,,,,
carpenter,doorbell,0.06599827,0.029620154,0,,,,,
carpenter,doorknob,0.251633592,0.272708029,0,,,,,
carpenter,downtown,0.21095593,0.014233321,0.077440309,,,,,
carpenter,drill,0.175507981,0.089852419,0,,,,,
carpenter,electrician,0.155529743,0.167009478,0.1735472,,,,,
carpenter,elevator,0.178044435,0,0.050176669,,,,,
carpenter,employer,0.258582358,0.111541953,0.105373225,,,,,
carpenter,exercise,0.109502675,0,0,,,,,
carpenter,factory,0.500216052,0.074883877,0.129964254,,,,,
carpenter,faculty,0.097185277,0,0,,,,,
carpenter,farmer,0.138865326,0.107602645,0.129505868,,,,,
carpenter,fawn,0.183652207,0,0,,,,,
carpenter,fence,0.198929874,0.213732623,0,,,,,
carpenter,floor,0.177267788,0.237040231,0,,,,,
carpenter,furniture,0.1855385,0.220476014,0.03820455,,,,,
carpenter,garage,0.133011199,0.107055636,0,,,,,
carpenter,gate,0.162692189,0.158931835,0,,,,,
carpenter,group,0.169119551,0.017176467,0,,,,,
carpenter,hammer,0.334222205,0.176987941,0.108628556,,19.593628,0.313263,0.13,0
carpenter,hoe,0.105495075,0.089081196,0,,,,,
carpenter,house,0.157477415,0.157013075,0,,15.199185,0.18065,0.032,0
carpenter,hut,0.375366973,0.353338568,0,,,,,
carpenter,igloo,0.112139197,0,0,,,,,
carpenter,indoors,0.312608298,0.048497386,0.104778195,,,,,
carpenter,lawyer,0.130798538,0.090802136,0,,,,,
carpenter,lodge,0.41960169,0.162109163,0.11516336,,,,,
carpenter,loft,0.253472862,0.030563034,0.087537622,,,,,
carpenter,lumber,0.711250748,0.681793666,0.051305669,,,,,
carpenter,maid,0.154253039,0.090035494,0.142994114,,,,,
carpenter,mailman,0.091291539,0.094864483,0.115437755,,,,,
carpenter,make,0.207753354,0.026097721,0,,,,,
carpenter,mason,0.407820316,0.263180642,0.636190293,,,,,
carpenter,moneymaker,0.130355739,0.112537779,0.500344709,,,,,
carpenter,monument,0.322534451,0.064395681,0,,,,,
carpenter,moose,0.195802639,0,0,,,,,
carpenter,muscle,0.235012231,0.033686183,0.1439542,,,,,
carpenter,nail,0.239686676,0.185771472,0.036426501,,,,,
carpenter,neighborhood,0.132681508,0,0,,,,,
carpenter,nurse,0.093984296,0.050590959,0.088448537,,,,,
carpenter,office,0.302550886,0.044358444,0.090518739,,,,,
carpenter,paint,0.055650875,0.008110249,0,,,,,
carpenter,palace,0.219989008,0.031461364,0,,,,,
carpenter,panel,0.257474373,0,0,,,,,
carpenter,patio,0.209382921,0.22441217,0,,,,,
carpenter,personnel,0.261249822,0.067804435,0,,,,,
carpenter,plaza,0.168215989,0.012101493,0.039990004,,,,,
carpenter,plumber,0.179376717,0.141750363,0.181839652,,6.293068,0.253182,0.026,0.027
carpenter,professional,0.214507324,0.09871733,0,,,,,
carpenter,property,0.065609671,0.042468471,0,,,,,
carpenter,rake,0.099299996,0.069293641,0,,,,,
carpenter,repair,0.103258882,0.011648556,0,,,,,
carpenter,roof,0.294430445,0.09363949,0,,,,,
carpenter,room,0.242833758,0.034208849,0.061388985,,,,,
carpenter,roommate,0.080586568,0.101029368,0,,,,,
carpenter,sailor,0.1300905,0.129710897,0.202857894,,,,,
carpenter,salesman,0.151608829,0.145945139,0.11372859,,,,,
carpenter,saw,0.217681422,0.225537166,0,,,,,
carpenter,school,0.139721215,0.019710047,0.029431352,,,,,
carpenter,secretary,0.240162074,0.16303154,0.10200408,,,,,
carpenter,shack,0.339123725,0.360735082,0,,,,,
carpenter,shed,0.283545324,0.21835112,0,,,,,
carpenter,shovel,0.086972233,0.071550528,0,,,,,
carpenter,skyscraper,0.287775938,0,0,,,,,
carpenter,slave,0.306262733,0.235582832,0.434788946,,,,,
carpenter,staff,0.330819837,0.025341076,0,,,,,
carpenter,stage,0.160958705,0.159811488,0,,,,,
carpenter,stairs,0.469712094,0.225945139,0.110853062,,,,,
carpenter,supervisor,0.159523112,0.062319753,0,,,,,
carpenter,table,0.24720345,0.264671406,0,,,,,
carpenter,team,0.229007169,0.015104723,0,,,,,
carpenter,telephone,0.043539561,0,0,,,,,
carpenter,teller,0.105999317,0.090914568,0.205662336,,,,,
carpenter,typist,0.125901299,0.133192524,0.176954285,,,,,
carpenter,unemployment,0.109031027,0.009159719,0,,,,,
carpenter,village,0.073448743,0,0,,,,,
carpenter,wall,0.200454291,0.17638543,0,,,,,
carpenter,window,0.047873863,0.031956557,0,,,,,
carpenter,wood,0.25311859,0.049718594,0.067263581,,15.40832,0.475733,0.305,0
carpenter,worker,0.332577425,0.235456826,0,,5.418644,0.289373,0.019,0
carpet,carpet,0.918826985,0.806046562,1,0.837653971,,,,
